"STATION","NAME","DATE","TMAX","TMIN"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-16","79","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-17","83","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-18","81","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-19","72","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-20","65","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-21","76","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-22","70","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-23","57","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-24","62","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-25","63","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-26","56","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-27","56","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-28","64","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-29","56","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-30","59","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-31","66","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-01","69","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-02","56","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-03","62","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-04","59","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-05","61","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-06","59","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-07","72","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-08","76","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-09","72","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-10","64","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-11","49","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-12","55","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-13","62","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-14","65","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-15","58","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-16","51","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-17","39","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-18","46","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-19","49","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-20","51","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-21","56","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-22","55","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-23","53","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-24","52","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-25","55","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-26","52","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-27","47","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-28","47","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-29","48","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-30","57","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-01","66","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-02","69","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-03","46","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-04","46","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-05","51","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-06","60","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-07","64","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-08","71","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-09","63","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-10","60","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-11","42","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-12","50","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-13","58","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-14","54","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-15","38","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-16","45","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-17","39","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-18","51","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-19","51","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-20","26","17"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-21","31","16"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-22","34","18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-23","42","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-24","40","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-25","28","12"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-26","29","12"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-27","35","21"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-28","42","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-29","54","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-30","52","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-31","35","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-01","34","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-02","40","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-03","40","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-04","25","13"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-05","29","14"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-06","42","18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-07","41","20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-08","27","17"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-09","31","15"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-10","29","16"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-11","27","15"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-12","22","11"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-13","26","11"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-14","37","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-15","39","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-16","42","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-17","33","21"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-18","42","18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-19","56","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-20","56","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-21","43","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-22","54","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-23","47","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-24","48","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-25","51","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-26","63","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-27","55","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-28","53","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-29","45","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-30","36","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-01-31","41","20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-01","55","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-02","60","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-03","31","20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-04","34","18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-05","33","18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-06","49","26"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-07","49","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-08","46","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-09","41","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-10","60","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-11","66","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-12","28","16"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-13","38","20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-14","50","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-15","56","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-16","60","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-17","64","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-18","76","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-19","66","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-20","62","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-21","58","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-22","60","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-23","63","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-24","53","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-25","52","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-26","56","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-27","64","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-02-28","68","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-01","60","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-02","52","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-03","47","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-04","50","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-05","42","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-06","48","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-07","48","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-08","50","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-09","52","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-10","55","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-11","56","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-12","57","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-13","71","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-14","50","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-15","66","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-16","62","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-17","54","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-18","37","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-19","45","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-20","48","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-21","51","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-22","56","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-23","52","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-24","64","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-25","60","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-26","68","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-27","70","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-28","70","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-29","80","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-30","67","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-03-31","85","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-01","74","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-02","74","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-03","86","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-04","82","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-05","75","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-06","58","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-07","67","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-08","78","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-09","69","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-10","73","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-11","82","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-12","73","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-13","57","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-14","73","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-15","62","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-16","71","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-17","69","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-18","83","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-19","70","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-20","66","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-21","59","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-22","70","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-23","82","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-24","72","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-25","60","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-26","68","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-27","75","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-28","85","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-29","85","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-04-30","67","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-01","60","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-02","66","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-03","71","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-04","79","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-05","75","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-06","70","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-07","68","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-08","70","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-09","75","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-10","69","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-11","73","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-12","71","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-13","73","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-14","84","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-15","75","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-16","71","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-17","77","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-18","64","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-19","55","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-20","71","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-21","80","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-22","87","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-23","84","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-24","85","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-25","90","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-26","88","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-27","86","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-28","78","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-29","82","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-30","87","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-05-31","82","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-01","71","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-02","73","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-03","84","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-04","86","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-05","88","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-06","85","75"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-07","85","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-08","88","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-09","91","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-10","87","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-11","82","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-12","85","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-13","88","75"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-14","91","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-15","97","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-16","96","80"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-17","85","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-18","87","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-19","90","75"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-20","84","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-21","91","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-22","97","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-23","87","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-24","90","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-25","98","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-26","79","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-27","84","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-28","86","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-29","89","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-06-30","89","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-07-01","86","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-07-02","85","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-07-03","81","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-07-04","80","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-07-05","82","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-07-06","85","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-07-07","92","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-07-08","94","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1981-07-09","98","82"
